"FileId","Status","ReadIndex","ReadTimestamp","FullName","RelPath","Extension","SizeBytes","SHA256","Category","CategoryLabel","EvidenceType","Model","Date","TestType","FailureMode","FailureExplanation","KeyFindings","KeyClaims","Relevance","ExtractPath","FullIncludePath","Notes","RelatedFiles","DuplicateOf","Reviewer"
"FRV2-0035","complete","35","2026-01-29 13:07:34","Legacy/MetaMD_Archive/Termination.md","Legacy\MetaMD_Archive\Termination.md",".md","73213","E17BABC9A0B8F87C25D706492541DFFDE6ABEC91E5BDBE8F921C258FFE62D246","3","failed_attempts","proof-attempt","AI","","","proof_obligation_stuck; constraint_violation","The termination proof includes an `admit` in ??_decreases (rec_zero) and uses tactic-heavy imports, leaving SN unproven under constraints.","??_decreases has an explicit admit; file imports linarith/norm_num/ring/tactic.","Lexicographic (?, ?) measure decreases for all rules and yields SN.","High","extracts/03_failed_attempts/2026-01-29__Termination__proof_attempt__001.md","","Termination.md contains an admit and heavy tactic imports.","Legacy\MetaMD_Archive\Termination_C.md; Legacy\MetaMD_Archive\Termination_Legacy.md","","Codex"
"FRV2-0036","complete","36","2026-01-29 13:09:16","Legacy/Meta_Lean_Archive/Claude_SN.lean","Legacy\Meta_Lean_Archive\Claude_SN.lean",".lean","9917","1CBACF8DEEBA9605CD0627070476A27BB892F1625F5D3BC4274CB5506EF82558","3","failed_attempts","proof-attempt","Claude","","","proof_obligation_stuck; unsupported_inference","The rec_succ proof inserts a `sorry` for the required ? bound, so the lex termination proof is incomplete.","measure_decreases rec_succ delta case assumes h_bound and uses sorry; relies on mu_lt_rec_succ.","Lexicographic (?, ?) measure decreases on all rules.","High","extracts/03_failed_attempts/2026-01-29__Claude_SN__proof_attempt__002.md","","Lean file with explicit sorry in rec_succ case.","Legacy\MetaMD_Archive\Measure.md; Legacy\MetaMD_Archive\SN_Final_Diags.md","","Codex"
"FRV2-0037","complete","37","2026-01-29 13:10:11","Legacy/Meta_Lean_Archive/GuardedBridges.lean","Legacy\Meta_Lean_Archive\GuardedBridges.lean",".lean","0","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","4","misc","other","","","","","Empty placeholder file; no content to evaluate.","File is zero bytes.","","None","extracts/05_misc/2026-01-29__GuardedBridges__empty__001.md","","Empty file.","","","Codex"
"FRV2-0038","complete","38","2026-01-29 13:11:21","Legacy/Meta_Lean_Archive/Kappa.lean","Legacy\Meta_Lean_Archive\Kappa.lean",".lean","2005","CBB62790EF6E765C363FE8F10E2A5FBDAA0683297B9219AA1940AF8C32532117","3","failed_attempts","code","AI","","","nondecreasing_measure","This ? counts every rec? (not just rec_succ), so it fails the intended invariant and yields equality on rec_succ instead of a strict drop.","kappa adds +1 for any rec?; lemma kappa_eq_rec_succ asserts equality rather than decrease.","? intended as lex primary for termination.","Med","extracts/03_failed_attempts/2026-01-29__Kappa__analysis__002.md","","Legacy ? definition conflicts with later intended ? policy.","Legacy\MetaMD_Archive\Kappa.md","","Codex"
"FRV2-0039","complete","39","2026-01-29 01:59:00","MUST_Review/Legacy/Meta_Lean_Archive/KappaPlus2.lean","MUST_Review\Legacy\Meta_Lean_Archive\KappaPlus2.lean",".lean","1858","78D6644CB5C567A2A4355E9145CE45F6E5A6D73DE974A010445DDC9CE4CA9A30","3","failed_attempts","analysis","","","","nondecreasing_measure","The ? definition adds +2 on rec? ?-case to force strict drop, altering the intended measure rather than resolving the underlying recursion/duplication issue.","? uses +2 for rec-succ; drop_recSucc relies on base+3 bound to get strict drop.","Measure modified by ad hoc constant; proof demonstrates strict drop only under modified ?.","High","extracts/03_failed_attempts/2026-01-29__KappaPlus2__analysis__001.md","","Lean proof attempt; ad hoc measure bump.","","","Codex"
"FRV2-0040","complete","40","2026-01-29 02:03:00","MUST_Review/Legacy/Meta_Lean_Archive/KO7_OperationalIncompleteness_Skeleton.lean","MUST_Review\Legacy\Meta_Lean_Archive\KO7_OperationalIncompleteness_Skeleton.lean",".lean","9409","D279C39C2A9D779DF8A029E46B8D51D28BD915891DC783B3281150973892815E","3","failed_attempts","analysis","","","","nondecreasing_measure","Additive size does not strictly decrease under duplication rule r4, so the termination measure fails on the core rewrite.","R4 size profile shows size(after) = size(before) + size(y).","Non-decrease under duplication rule is explicit in comments.","High","extracts/03_failed_attempts/2026-01-29__KO7_OperationalIncompleteness_Skeleton__analysis__001.md","","Skeleton module with explicit non-decrease note.","","","Codex"
"FRV2-0041","complete","41","2026-01-29 02:07:00","MUST_Review/Legacy/Meta_Lean_Archive/Measure.lean","MUST_Review\Legacy\Meta_Lean_Archive\Measure.lean",".lean","9232","1B039976AEE7ED6DB15CCB693A83235F738068018D742E5568FC5005B3048C82","3","failed_attempts","analysis","","","","unsupported_inference; constraint_violation","Rec_succ decrease depends on legacy MetaSN.rec_succ_bound and mu_lt_rec_succ not established here.","Uses rec_succ_bound/mu_lt_rec_succ in delta-case to claim ? drop.","Termination proof imports legacy measure obligations rather than deriving them in-situ.","High","extracts/03_failed_attempts/2026-01-29__Measure__rec_succ__001.md","","Lean proof attempt; rec_succ branch relies on external bounds.","","","Codex"
"FRV2-0042","complete","42","2026-01-29 02:11:00","MUST_Review/Legacy/Meta_Lean_Archive/Meta.lean","MUST_Review\Legacy\Meta_Lean_Archive\Meta.lean",".lean","2593","71CC31E078775007BAC04FDFBD8F4D59D8AEAB3DAC98A0E56FB99EBE9F01E147","5","misc","documentation","","","","","Definitions of auxiliary measures only; no termination argument or proof.","Defines deltaDepth/recDepth/sz/recCount/etc.","Candidate measures without proofs.","Medium","extracts/05_misc/2026-01-29__Meta__definitions__001.md","","Measure definitions only.","","","Codex"
"FRV2-0043","complete","43","2026-01-29 02:15:00","MUST_Review/Legacy/Meta_Lean_Archive/MuCore.lean","MUST_Review\Legacy\Meta_Lean_Archive\MuCore.lean",".lean","3704","4A663976D673AEA17AE4C6DEF5B61874386865E5AD89B4705A25B82D9C85F20F","5","misc","documentation","","","","","Bridge file delegates ? lemmas to MetaSN/Termination (no new proofs).","Re-exports mu_lt_eq_diff and term bounds.","Support glue rather than evidence.","Medium","extracts/05_misc/2026-01-29__MuCore__bridge__001.md","","Delegation/re-export only.","","","Codex"
"FRV2-0044","complete","44","2026-01-29 02:19:00","MUST_Review/Legacy/Meta_Lean_Archive/MuLexSN.lean","MUST_Review\Legacy\Meta_Lean_Archive\MuLexSN.lean",".lean","3214","C5DC89EC2EAE442F0DFFA77C53CB4D3C5038A1A9C0D581669F0A05C2D6EE21F3","3","failed_attempts","analysis","","","","unsupported_inference","Strong normalization relies on legacy MetaSN ? drop lemmas, not derived here.","Introduces kappaTop bit; uses MetaSN.mu for remaining rule decreases.","Termination argument still depends on external ? theory.","High","extracts/03_failed_attempts/2026-01-29__MuLexSN__analysis__002.md","","Alternative lexicographic measure with imported ? lemmas.","","","Codex"
"FRV2-0045","complete","45","2026-01-29 02:22:00","MUST_Review/Legacy/Meta_Lean_Archive/MuPort.lean","MUST_Review\Legacy\Meta_Lean_Archive\MuPort.lean",".lean","8489","A97B752FF05C6ABC695AA4198FCFDC0A289C189A7735B59F162C777B64DC7111","3","failed_attempts","analysis","","","","nonconvergence","File explicitly marks the approach as doomed/forbidden and warns against using rec_succ_bound.","Red-alert header; do-not-use policy with notes on failed strategy.","Explicitly abandoned approach.","High","extracts/03_failed_attempts/2026-01-29__MuPort__warning__001.md","","Contains explicit 'do not use' warnings.","","","Codex"
"FRV2-0046","complete","46","2026-01-29 02:25:00","MUST_Review/Legacy/Meta_Lean_Archive/Normalize_Safe_Bundle.lean","MUST_Review\Legacy\Meta_Lean_Archive\Normalize_Safe_Bundle.lean",".lean","566","7E0605F87C5BBAC7EFBC29F45DCC229296C4734EF6B909B9AF12F5795D25DB1D","5","misc","documentation","","","","","Wrapper file only; no new evidence beyond imported Normalize_Safe.","Exposes normalizeSafe_sound/total as aliases.","Convenience wrapper.","Low","extracts/05_misc/2026-01-29__Normalize_Safe_Bundle__wrap__001.md","","Wrapper file.","","","Codex"
"FRV2-0047","complete","47","2026-01-29 02:30:00","MUST_Review/Legacy/Meta_Lean_Archive/Operational_Incompleteness.lean","MUST_Review\Legacy\Meta_Lean_Archive\Operational_Incompleteness.lean",".lean","9692","D6E6D8C97D4B3447950EE995AF9774C3EC234189337C4B12CED3C30D4C5D9FFC","3","failed_attempts","analysis","","","","nondecreasing_measure","Additive size fails to strictly decrease under duplication rule; explicit non-drop proof.","dup_additive_failure and not_strict_drop show size(after) = size(before) + size(y).","Additive measure breaks under duplication.","High","extracts/03_failed_attempts/2026-01-29__Operational_Incompleteness__duplication__001.md","","Skeleton file with explicit non-decrease proof.","","","Codex"
"FRV2-0048","complete","48","2026-01-29 02:34:00","MUST_Review/Legacy/Meta_Lean_Archive/Patch2025_08_10.lean","MUST_Review\Legacy\Meta_Lean_Archive\Patch2025_08_10.lean",".lean","1361","AA3B944CBDA876D7F4AAD02DD2F784649409E9F79217786E38AEEB1579BED191","5","misc","documentation","","","","","Compatibility wrapper lemmas for ordinal arithmetic.","Defines opow_lt_opow_right/mul_succ/ord_mul_le_mul and helpers.","Support/compatibility file.","Low","extracts/05_misc/2026-01-29__Patch2025_08_10__compat__001.md","","Ordinal compat wrappers.","","","Codex"
"FRV2-0049","complete","49","2026-01-29 02:38:00","MUST_Review/Legacy/Meta_Lean_Archive/SN_Delta.lean","MUST_Review\Legacy\Meta_Lean_Archive\SN_Delta.lean",".lean","4506","276BCCB7C0BEE3CD781498B2CFBD01856AC9C2E87FC3C2EB55DDBF53BE2BF7CB","3","failed_attempts","analysis","","","","proof_obligation_stuck","rec_zero branch contains a `sorry`, leaving the proof incomplete.","R_rec_zero proof has `sorry` in delta-count drop argument.","Incomplete proof in critical case.","High","extracts/03_failed_attempts/2026-01-29__SN_Delta__sorry__001.md","","Explicit `sorry` in proof.","","","Codex"
"FRV2-0050","complete","50","2026-01-29 02:44:00","MUST_Review/Legacy/Meta_Lean_Archive/SN_Final.lean","MUST_Review\Legacy\Meta_Lean_Archive\SN_Final.lean",".lean","9702","55B2AD5600522515D9AA51729D5628CE39504DF5DD36B235B773F3F045BFB180","3","failed_attempts","analysis","","","","nondecreasing_measure; unsupported_inference","Uses deltaFlag and ? +2 bump to force strict drop, while depending on external MetaSN ? lemmas.","Introduces deltaFlag + ? with +2 bump for rec_succ.","Termination relies on ad hoc measure and imported ?-drop lemmas.","High","extracts/03_failed_attempts/2026-01-29__SN_Final__analysis__002.md","","Lexicographic measure with measure tweaks.","","","Codex"
"FRV2-0051","complete","51","2026-01-29 02:55:00","MUST_Review/Legacy/Meta_Lean_Archive/SN_Opus.lean","MUST_Review\Legacy\Meta_Lean_Archive\SN_Opus.lean",".lean","6604","5E38F7925DB096DE14FF4CE819AC4B9BFC02CF5D26326996A5BF0D92EFBA663D","3","failed_attempts","analysis","","","","unsupported_inference","Key rec_succ decrease relies on informal ordinal bounds/linarith-style steps and unstated monotonicity assumptions.","Double-exponent measure with rec_succ proof using informal inequalities.","Double-exponent measure with rec_succ proof using informal inequalities.","High","extracts/03_failed_attempts/2026-01-29__SN_Opus__mu2__001.md","","Uses linarith-style ordinal inequalities.","","","Codex"
"FRV2-0052","complete","52","2026-01-29 02:55:00","MUST_Review/Legacy/Meta_Lean_Archive/SN_Phi.lean","MUST_Review\Legacy\Meta_Lean_Archive\SN_Phi.lean",".lean","17388","97587658276D61268D48D943DA0CFAE6B0C5E04F01316D3F877FB794B3400544","3","failed_attempts","analysis","","","","proof_obligation_stuck","Explicit `admit` leaves the core rec_succ comparison unfinished.","?-based termination proof with an admitted subgoal.","?-based termination proof with an admitted subgoal.","High","extracts/03_failed_attempts/2026-01-29__SN_Phi__admit__001.md","","Contains `admit` in rec_succ proof.","","","Codex"
"FRV2-0053","complete","53","2026-01-29 02:55:00","MUST_Review/Legacy/Meta_Lean_Archive/SN.lean","MUST_Review\Legacy\Meta_Lean_Archive\SN.lean",".lean","7178","43A79BD489E4C403EA84B8515B985707E19240E1DB4E1C6ABD192C868FB612F7","3","failed_attempts","analysis","","","","unsupported_inference","Termination relies on external ?-drop lemmas rather than deriving them in-file.","Lexicographic (kappaD, ?) proof depends on imported ? lemmas.","Lexicographic (kappaD, ?) proof depends on imported ? lemmas.","High","extracts/03_failed_attempts/2026-01-29__SN__analysis__002.md","","Imports MetaSN ? lemmas.","","","Codex"
"FRV2-0054","complete","54","2026-01-29 02:55:00","MUST_Review/Legacy/Meta_Lean_Archive/StrongNormal.lean","MUST_Review\Legacy\Meta_Lean_Archive\StrongNormal.lean",".lean","5161","CD683DF3F7DB90549E7DF5E680D21EE7D52596FCE75A68D5F964D4DBA3702FAC","3","failed_attempts","analysis","","","","unsupported_inference","Relies on imported ?-drop lemmas and kappaD_drop_recSucc without independent justification.","Lexicographic proof wrapper over imported ? lemmas.","Lexicographic proof wrapper over imported ? lemmas.","High","extracts/03_failed_attempts/2026-01-29__StrongNormal__analysis__002.md","","Wrapper proof depends on external lemmas.","","","Codex"
"FRV2-0055","complete","55","2026-01-29 02:55:00","MUST_Review/Legacy/Meta_Lean_Archive/Termination_C.lean","MUST_Review\Legacy\Meta_Lean_Archive\Termination_C.lean",".lean","73100","B5E8E55D80293DB39E8464DEA29209AAC1029FBF9727D7E7EAA647FE7D3CD8BE","3","failed_attempts","analysis","","","","unsupported_inference","Core rec? successor inequality is assumed (h_bound), not proved, so the termination chain is conditional.","Parameterized lemma captures missing domination inequality.","Parameterized lemma captures missing domination inequality.","High","extracts/03_failed_attempts/2026-01-29__Termination_C__assumption__001.md","","Assumption placeholder for hard inequality.","","","Codex"
"FRV2-0056","complete","56","2026-01-29 02:55:00","MUST_Review/Legacy/Meta_Lean_Archive/Termination_Legacy.lean","MUST_Review\Legacy\Meta_Lean_Archive\Termination_Legacy.lean",".lean","51320","029E39872EA17337CB40293BE3C1ED4B26E7AFFDBE63062D571DDA6E4E1C7A91","3","failed_attempts","analysis","","","","unsupported_inference","Core domination inequality is assumed via h_bound rather than derived.","Legacy termination proof uses assumed bound for rec? successor.","Legacy termination proof uses assumed bound for rec? successor.","High","extracts/03_failed_attempts/2026-01-29__Termination_Legacy__assumption__001.md","","Assumption placeholder for hard inequality.","","","Codex"
"FRV2-0057","complete","57","2026-01-29 02:55:00","MUST_Review/Legacy/Meta_Lean_Archive/Termination_Lex.lean","MUST_Review\Legacy\Meta_Lean_Archive\Termination_Lex.lean",".lean","2833","55E517A92CC3BDC0B776E9D9AACBDAEFC0E90F140FDE654EA6016C14C184A399","3","failed_attempts","analysis","","","","proof_obligation_stuck","Main lemma mu_kappa_decreases_lex is left as `sorry`, so the proof is incomplete.","Lexicographic SN proof halted by explicit `sorry`.","Lexicographic SN proof halted by explicit `sorry`.","High","extracts/03_failed_attempts/2026-01-29__Termination_Lex__sorry__001.md","","Explicit `sorry` in main lemma.","","","Codex"
"FRV2-0058","complete","58","2026-01-29 02:55:00","MUST_Review/Legacy/Meta_Lean_Archive/Termination.lean","MUST_Review\Legacy\Meta_Lean_Archive\Termination.lean",".lean","62253","FBDB31029711B705E3DB3C8FCB4AE0058F92152DF9EE4F48EC076A513516F324","3","failed_attempts","analysis","","","","unsupported_inference","Critical rec? successor inequality is assumed via h_bound; termination depends on this unproven bound.","Termination proof includes assumed domination inequality for rec? successor.","Termination proof includes assumed domination inequality for rec? successor.","High","extracts/03_failed_attempts/2026-01-29__Termination__assumption__001.md","","Assumption placeholder for hard inequality.","","","Codex"
"FRV2-0059","complete","59","2026-01-29 03:10:00","MUST_Review/MetaMD_Archive/AI_BrainStorm_SN.md","MUST_Review\MetaMD_Archive\AI_BrainStorm_SN.md",".md","31579","141EF8AC9DDBE7217FDAD41236DCD26CD24958845EBF924E8C12746DD1668FDD","5","misc","analysis","","","","","Planning notes; not direct evidence of a failure, but records proposed remediation steps.","Brainstorm plan outlining MuCore fixes and harness wiring.","Brainstorm plan outlining MuCore fixes and harness wiring.","Medium","extracts/05_misc/2026-01-29__AI_BrainStorm_SN__analysis__002.md","","Overlaps with all_suggestions.md; narrative planning doc.","","","Codex"
"FRV2-0060","complete","60","2026-01-29 03:10:00","MUST_Review/MetaMD_Archive/all_suggestions.md","MUST_Review\MetaMD_Archive\all_suggestions.md",".md","63346","3169AE5AC44818164F17CF7CD0E5DF71384A813065FF7E4F640C88533FE4BA86","5","misc","analysis","","","","","Suggestion document; not direct failure evidence.","Long-form plan with do-not-retry list and proposed fixes; contains mojibake encoding artifacts.","Long-form plan with do-not-retry list and proposed fixes; contains mojibake encoding artifacts.","Medium","extracts/05_misc/2026-01-29__all_suggestions__analysis__002.md","","Contains mojibake (encoding artifacts).","","","Codex"
